,0,1,2
0,0.0,0.0,0.7929645860476134
1,0.16666666666666666,0.0,0.7929645860476134
2,0.0,0.0,0.7909510837380077
3,0.25,0.0,0.792727703422954
4,0.25,0.0,0.7936752339215919
5,0.0,0.0,0.7936752339215919
6,0.08333333333333333,0.0,0.7936752339215919
7,0.25,0.0,0.7937936752339215
8,0.08333333333333333,0.0,0.792253938173635
9,0.25,0.0,0.8009001539737061
10,0.16666666666666666,0.0,0.7984128864147814
11,0.0,0.0,0.806348454340874
12,0.0,0.0,0.806348454340874
13,0.16666666666666666,0.0,0.806348454340874
14,0.0,0.0,0.7943858817955703
15,0.16666666666666666,0.0,0.8064668956532038
16,0.16666666666666666,0.0,0.8207982944451023
17,0.3333333333333333,0.0,0.8222195901930592
18,0.3333333333333333,0.0,0.8279047731848869
19,0.08333333333333333,0.0,0.8279047731848869
20,0.0,0.0,0.8279047731848869
21,0.08333333333333333,0.0,0.8279047731848869
22,0.0,0.0,0.8157053180149235
23,0.0,0.0,0.8191401160724859
24,0.16666666666666666,0.0,0.8167712898258913
25,0.08333333333333333,0.0,0.8262465948122705
26,0.0,0.0,0.8262465948122705
27,0.0,0.0,0.8262465948122705
28,0.25,0.0,0.8460262939713373
29,0.25,0.0,0.8502901812152078
30,0.16666666666666666,0.0,0.8463816179083264
31,0.0,0.0,0.8441312329740612
32,0.3333333333333333,0.0,0.8293260689328438
33,0.25,0.0,0.8293260689328438
34,0.0,0.0,0.8293260689328438
35,0.25,0.0,0.8348928106123416
36,0.25,0.0,0.8320502191164277
37,0.08333333333333333,0.0,0.8249437403766434
38,0.16666666666666666,0.0,0.8234040033163567
39,0.3333333333333333,0.0,0.8388013739192229
40,0.0,0.0,0.8388013739192229
41,0.0,0.0,0.8388013739192229
42,0.0,0.0,0.8443681155987209
43,0.16666666666666666,0.0,0.8390382565438824
44,0.08333333333333333,0.0,0.8422361719767854
45,0.08333333333333333,0.0,0.8262465948122705
46,0.16666666666666666,0.0,0.8350112519246712
47,0.08333333333333333,0.0,0.8350112519246712
48,0.08333333333333333,0.0,0.8350112519246712
49,0.08333333333333333,0.0,0.8350112519246712
50,0.41666666666666663,0.0,0.8140471396423071
51,0.3333333333333333,0.0,0.7888191401160726
52,0.08333333333333333,0.0,0.792727703422954
53,0.0,0.0,0.7882269335544237
54,0.0,0.0,0.7882269335544237
55,0.0,0.0,0.7882269335544237
56,0.08333333333333333,0.0,0.7869240791187965
57,0.0,0.0,0.7894113466777212
58,0.5,0.0,0.7798176003790122
59,0.25,0.0,0.7641833471514864
60,0.0,0.0,0.7573137510363613
61,0.0,0.0,0.7573137510363613
62,0.0,0.0,0.7573137510363613
63,0.41666666666666663,0.0,0.7661968494610919
64,0.41666666666666663,0.0,0.7613407556555726
65,0.0,0.0,0.773895534762525
66,0.08333333333333333,0.0,0.7795807177543527
67,0.08333333333333333,0.0,0.7802913656283311
68,0.0,0.0,0.7802913656283311
69,0.0,0.0,0.7802913656283311
70,0.08333333333333333,0.0,0.7846736941845315
71,0.41666666666666663,0.0,0.7850290181215208
72,0.25,0.0,0.7916617316119862
73,0.08333333333333333,0.0,0.7971100319791543
74,0.16666666666666666,0.0,0.7997157408504084
75,0.08333333333333333,0.0,0.7997157408504084
76,0.25,0.0,0.7997157408504084
77,0.08333333333333333,0.0,0.7846736941845315
78,0.3333333333333333,0.0,0.7937936752339215
79,0.16666666666666666,0.0,0.784910576809191
80,0.08333333333333333,0.0,0.7961625014805164
81,0.08333333333333333,0.0,0.8096648110861068
82,0.16666666666666666,0.0,0.8096648110861068
83,0.16666666666666666,0.0,0.8096648110861068
84,0.16666666666666666,0.0,0.8267203600615894
85,0.16666666666666666,0.0,0.8331161909273955
86,0.0,0.0,0.8415255241028069
87,0.0,0.0,0.8398673457301905
88,0.3333333333333333,0.0,0.8398673457301905
89,0.08333333333333333,0.0,0.8398673457301905
90,0.08333333333333333,0.0,0.8398673457301905
91,0.16666666666666666,0.0,0.8414070827904773
92,0.08333333333333333,0.0,0.8152315527656046
93,0.41666666666666663,0.0,0.7943858817955703
94,0.16666666666666666,0.0,0.7884638161790832
95,0.25,0.0,0.7955702949188675
96,0.0,0.0,0.7955702949188675
97,0.16666666666666666,0.0,0.7955702949188675
98,0.16666666666666666,0.0,0.8052824825299064
99,0.0,0.0,0.8101385763354257
100,0.3333333333333333,0.0,0.7965178254175055
101,0.41666666666666663,0.0,0.770342295392633
102,0.25,0.0,0.7409688499348573
103,0.0,0.0,0.7409688499348573
104,0.16666666666666666,0.0,0.7409688499348573
105,0.3333333333333333,0.0,0.7407319673101979
106,0.25,0.0,0.7160961743456117
107,0.08333333333333333,0.0,0.730072249200521
108,0.08333333333333333,0.0,0.7325595167594458
109,0.25,0.0,0.7416794978088358
110,0.0,0.0,0.7416794978088358
111,0.08333333333333333,0.0,0.7416794978088358
112,0.16666666666666666,0.0,0.7464171503020253
113,0.0,0.0,0.7684472343953569
114,0.08333333333333333,0.0,0.7945043231079
115,0.08333333333333333,0.0,0.7869240791187965
116,0.0,0.0,0.8042165107189388
117,0.0,0.0,0.8042165107189388
118,0.16666666666666666,0.0,0.8042165107189388
119,0.0,0.0,0.7939121165462514
120,0.08333333333333333,0.0,0.7645386710884755
121,0.3333333333333333,0.0,0.7995972995380788
122,0.08333333333333333,0.0,0.8179557029491887
123,0.3333333333333333,0.0,0.8244699751273245
124,0.16666666666666666,0.0,0.8244699751273245
125,0.08333333333333333,0.0,0.8244699751273245
126,0.16666666666666666,0.0,0.8183110268861779
127,0.41666666666666663,0.0,0.8296813928698329
128,0.08333333333333333,0.0,0.8279047731848869
129,0.25,0.0,0.8245884164396541
130,0.3333333333333333,0.0,0.8121520786450315
131,0.0,0.0,0.8121520786450315
132,0.0,0.0,0.8121520786450315
133,0.08333333333333333,0.0,0.8121520786450315
134,0.16666666666666666,0.0,0.8026767736586521
135,0.0,0.0,0.8025583323463225
136,0.16666666666666666,0.0,0.813218050455999
137,0.08333333333333333,0.0,0.8235224446286865
138,0.5,0.0,0.8302735994314817
139,0.0,0.0,0.8302735994314817
140,0.08333333333333333,0.0,0.8302735994314817
141,0.16666666666666666,0.0,0.8215089423190808
142,0.25,0.0,0.8029136562833116
143,0.16666666666666666,0.0,0.804571834655928
144,0.0,0.0,0.8012554779106952
145,0.3333333333333333,0.0,0.8108492242094042
146,0.0,0.0,0.8108492242094042
147,0.0,0.0,0.8108492242094042
148,0.08333333333333333,0.0,0.8108492242094042
149,0.08333333333333333,0.0,0.7928461447352836
150,0.0,0.0,0.798057562477792
151,0.16666666666666666,0.0,0.7786331872557147
152,0.0,0.0,0.7961625014805164
153,0.0,0.0,0.7961625014805164
154,0.16666666666666666,0.0,0.7961625014805164
155,0.08333333333333333,0.0,0.7955702949188675
156,0.3333333333333333,0.0,0.7991235342887598
157,0.3333333333333333,0.0,0.8115598720833826
158,0.08333333333333333,0.0,0.8281416558095464
159,0.08333333333333333,0.0,0.8247068577519837
160,0.08333333333333333,0.0,0.8247068577519837
161,0.25,0.0,0.8247068577519837
162,0.08333333333333333,0.0,0.8209167357574322
163,0.16666666666666666,0.0,0.8266019187492598
164,0.0,0.0,0.8346559279876821
165,0.08333333333333333,0.0,0.8485135615302618
166,0.16666666666666666,0.0,0.8488688854672509
167,0.08333333333333333,0.0,0.8488688854672509
168,0.25,0.0,0.8488688854672509
169,0.3333333333333333,0.0,0.8559753642070352
170,0.0,0.0,0.8533696553357811
171,0.16666666666666666,0.0,0.813691815705318
172,0.0,0.0,0.8009001539737061
173,0.0,0.0,0.8158237593272532
174,0.08333333333333333,0.0,0.8158237593272532
175,0.16666666666666666,0.0,0.8158237593272532
176,0.3333333333333333,0.0,0.8179557029491887
177,0.3333333333333333,0.0,0.8179557029491887
178,0.3333333333333333,0.0,0.8179557029491887
179,0.16666666666666666,0.0,0.8205614118204428
180,0.08333333333333333,0.0,0.8386829326068933
